samples,audio
28285,3461.386808881704
28286,3029.494979235577
28287,2404.743587713188
28288,3118.132023748887
28289,3790.659626366641
28290,3210.3256847386024
28291,2614.1294387638272
28292,3258.070079666864
28293,2253.146750615902
28294,1148.3585473601665
28295,1601.7045188861966
28296,785.1836680926532
28297,-186.2050475167257
28298,469.53728487756575
28299,68.40953413880197
28300,-457.5894740810884
28301,-284.4609565802202
28302,-176.20617182949036
28303,-698.8264191798378
28304,-714.3230380545326
28305,-594.6974071269959
28306,-100.95094348466557
28307,-440.0851017794414
28308,414.89862663475486
28309,163.99871457675795
28310,313.213599924733
28311,731.5416865139721
28312,279.9813450453593
28313,128.53091400393288
28314,906.1887005869694
28315,56.95298164101894
28316,-189.1779953926822
28317,361.7939884749892
28318,116.86712474146526
28319,-615.9604216204517
28320,-33.69051118946663
28321,-177.32502911717643
28322,-1109.865884144527
28323,-1299.3150076139066
28324,-167.67435247743975
28325,-1817.9458923020252
28326,-2494.131620271649
28327,-1484.2335481875384
28328,-1225.2537054666477
28329,-3121.194138139006
28330,-2254.056907844424
28331,-1225.84409082906
28332,-1531.557776942302
28333,-2830.2000686344536
28334,-1335.7730799556598
28335,-601.2789355565303
28336,-1936.7197696908638
28337,-1882.097725220902
28338,-557.4149526255105
28339,-1018.6736090116689
28340,-1368.875857129644
28341,-1079.023864392215
28342,-964.1198018982886
28343,-1205.1658434612427
28344,-1244.164164642333
28345,-689.1169417894745
28346,-1630.0263510817008
28347,-1026.8945675795937
28348,-217.72376428198436
28349,-313.51611118918595
28350,184.72622562695256
28351,934.0010849459113
28352,607.3063113140236
28353,1555.639755952407
28354,1930.9992776570252
28355,1837.3827436906531
28356,2082.788030666485
28357,2583.213025423122
28358,2450.6556258907026
28359,2269.1137419479164
28360,1930.5852962696495
28361,2896.068225164996
28362,2229.560479405387
28363,1621.0600250425748
28364,2018.564844216192
28365,1385.0729359506277
28366,711.5823169409449
28367,918.0910223275562
28368,218.59710645938333
28369,326.09864364522605
28370,-21.406271106955614
28371,-16.91952136311886
28372,-34.44296854886886
28373,-250.97845124812034
28374,-412.52778451497795
28375,-102.09275919911693
28376,-349.6751412849527
28377,195.7233287551278
28378,63.100936593189715
28379,448.4559946635589
28380,604.786842765741
28381,-104.90815134781121
28382,612.369408600659
28383,731.6179479708934
28384,-74.16407825461135
28385,-180.97818494599687
28386,403.17414368216674
28387,-507.7085454375301
28388,-477.6276737505847
