samples,audio
28409,2023.754340611974
28410,1183.7606932221386
28411,225.7640250216764
28412,1770.7643493808073
28413,2666.761681727146
28414,587.7560395168136
28415,773.7474422030098
28416,606.7359112022
28417,37.721469858063756
28418,-1321.2958565966508
28419,-1330.3160410801916
28420,-1304.3390547036474
28421,115.63513318560081
28422,-1872.3934450410243
28423,-2315.424755339474
28424,1118.5412379596196
28425,1062.5045721026877
28426,-1402.534714135817
28427,637.4234194968917
28428,4922.379014681759
28429,1588.3321144773845
28430,2006.2827632693275
28431,4282.231006719329
28432,7242.1768917146155
28433,2465.120466317348
28434,4482.061779714354
28435,5509.000882167191
28436,4897.937824962681
28437,709.8726603639151
28438,3030.8054415618244
28439,1709.736222627304
28440,1491.6650584639851
28441,-2191.4079952383954
28442,-1506.4828820499547
28443,-717.5595448460112
28444,-2323.6379258517954
28445,-4793.71796668657
28446,-2850.7996084071756
28447,-1410.8827915510215
28448,-3821.9674561785814
28449,-2485.0535419154075
28450,-344.1409879937332
28451,1738.770266706317
28452,-1800.3197163841637
28453,2008.5891244365425
28454,3519.496851100378
28455,2974.403525729311
28456,754.3092105952223
28457,5917.2139680798655
28458,3282.1178606347844
28459,2764.0209507411782
28460,1885.9233008695935
28461,4948.824973439421
28462,1687.7260307780875
28463,605.626535079919
28464,151.52654836455986
28465,942.4261324349305
28466,-2699.6746511653773
28467,-3464.77574119528
28468,-3683.8770767600563
28469,-4513.978597355865
28470,-5367.080242914969
28471,-6360.181953851719
28472,-6117.28367110925
28473,-5345.385336206908
28474,-4808.486891288384
28475,-5329.588279170512
28476,-3851.6894433926664
28477,-2489.7903282667025
28478,-1631.8908789273569
28479,-2013.9910413830128
28480,668.9092374332872
28481,1267.810009612701
28482,683.7113262194689
28483,1324.6132372399347
28484,2521.515791531887
28485,1004.4190367743608
28486,837.323019418081
28487,521.2277846366953
28488,342.1333762790048
28489,-1205.9601631776607
28490,-1335.052792672726
28491,-917.1444726061527
28492,371.76483511946617
28493,-2176.324832941335
28494,-1062.4134418150898
28495,1319.499041854584
28496,834.4126497733478
28497,-971.6725880349828
28498,1893.2433567431026
28499,4123.160510685153
28500,1712.0788986100458
28501,2496.998543558337
28502,4502.919466775754
28503,6658.841687699969
28504,2507.7652239506942
28505,4998.690091323191
28506,5121.616303785201
28507,4462.54387347739
28508,1196.4728107172673
28509,2902.403124006606
28510,1482.3348200423466
28511,1493.2679037309797
28512,-1882.7976217936925
28513,-733.8617551494199
28514,-1154.9244966811211
28515,-2466.9858484332735
28516,-3824.045814119224
28517,-2744.1043990874937
28518,-2527.1616102852126
28519,-3333.217456218768
28520,-2124.271946911812
28521,-1072.325093860766
28522,690.6230900120594
28523,-1171.4274095924459
28524,3016.523391700993
28525,1848.4754769951164
28526,2861.4288281750196
28527,2201.3834259646073
28528,5625.339249984514
28529,1822.2962788112573
28530,3699.254490037537
28531,3062.2138603333788
28532,4511.174365508048
28533,1053.135980572477
28534,2026.098679802071
28535,1056.0624367996534
28536,426.0272245584283
28537,-2504.0069844752825
28538,-2293.0402183396664
28539,-3634.072505495613
28540,-4868.103874765621
28541,-5193.1343552735825
28542,-5677.163976385603
28543,-6052.192767651963
28544,-6024.220758750389
28545,-4751.247979430718
28546,-4986.274459461034
28547,-3870.3002285753614
28548,-3052.325316423022
28549,-1382.3497525196365
28550,-1593.3735661998578
28551,440.6032134281886
28552,626.580557526715
28553,1332.5584375703756
28554,1268.536825386651
28555,1547.5156931945735
28556,1124.4950136418083
28557,973.4747598401468
28558,-162.54509460054192
28559,-237.5645755398274
28560,-898.583708275652
28561,-933.6025175145998
28562,-689.6210273434374
28563,71.36073879815399
28564,-2236.6572418562705
28565,-26.6749913747974
28566,1241.3074688969868
28567,467.2901183592778
28568,-1052.7270628194838
28569,2817.2559063191193
28570,3047.2390075445264
28571,1128.22222345767
28572,2684.2055375108625
28573,4743.188934027195
28574,4737.17239821947
28575,2170.1559162087106
