fr,tq,tx,dq,dx,x
6255.0,2.260129555234471,2.728177315926075,16.05690420046373,15.214561086377719,-229.99019218810218
6260.0,2.269381650946144,2.7368433467011926,16.039809702757804,15.199388880908394,-231.59087979781782
6265.0,2.2787990229262647,2.7456721769750345,16.02242852438093,15.183947210245732,-220.0757770599439
6270.0,2.288362875679155,2.7546448667233108,16.00479627001006,15.168270001845325,-225.39975979679537
6275.0,2.2980538317007984,2.7637419125862266,15.986949475851002,15.152392041182722,-230.1508191637912
6280.0,2.3078520116317236,2.772943328521677,15.968925451126474,15.1363488211796,-235.194652902715
6285.0,2.317737116775632,2.7822287287610834,15.95076211686468,15.120176389144255,-236.05863508503944
6290.0,2.3276885137041177,2.7915774127838375,15.932497842636844,15.103911191843387,-236.56877489163105
6295.0,2.337685320648575,2.8009684520072966,15.914171281905285,15.08758991933447,-244.92048763413231
6300.0,2.3477064953593185,2.8103807778678345,15.89582120665689,15.071249348200539,-239.88130963354757
6305.0,2.3577309240929765,2.819793270950143,15.87748634200441,15.0549261848363,-237.09396858863948
6310.0,2.3677375113698105,2.8291848508019655,15.859205201446768,15.038656909442558,-239.1073080179671
6315.0,2.3777052701251336,2.838534566055415,15.841015923482566,15.022477621388482,-242.60235190875983
6320.0,2.38761341186202,2.847821684458495,15.822956110273083,15.006423886603056,-237.92034750462756
6325.0,2.3974414363987506,2.857025782407362,15.805062669048276,14.99053058765393,-246.39084737919808
6330.0,2.407169220791232,2.8661268335577574,15.787371656944739,14.974831777167305,-239.40186083091328
6335.0,2.416777107001039,2.875105296084243,15.769918129955478,14.95936053523323,-261.77958642662674
6340.0,2.4262459878730027,2.883942198150578,15.752735996658238,14.944148831427935,-243.56340611324606
6345.0,2.4355573909817707,2.8926192211505253,15.735857877373537,14.929227392069308,-244.22338729118616
6350.0,2.4446935599067388,2.901118780278935,15.71931496938303,14.91462557330187,-247.33864290371184
6355.0,2.453637532498192,2.9094241019980416,15.703136918813538,14.90037124058266,-254.07267170509618
6360.0,2.462373215703508,2.917519297969818,15.687351699766037,14.886490655114512,-256.06214387908426
6365.0,2.4708854565351004,2.9253894350397047,15.671985501234154,14.87300836773943,-255.59380912044298
6370.0,2.479160108774579,2.9330206008708473,15.657062622322906,14.859947120772102,-259.4894510189623
6375.0,2.4871840950291926,2.940399964849348,15.642605376237675,14.847327758214497,-250.96128046006083
6380.0,2.4949454637774977,2.947515833904859,15.62863400347062,14.83516914475119,-242.40582400680137
6385.0,2.5024334410699396,2.9543577029177186,15.615166594565647,14.823488093880925,-243.64820372033148
6390.0,2.5096384765795676,2.9609162994170504,15.602219022793188,14.812299305492106,-248.955923823871
6395.0,2.5165522837326932,2.9671836223074024,15.589804887015037,14.801615313141083,-246.47854762358907
6400.0,2.523167873686674,2.9731529743999516,15.577935464964764,14.791446441239856,-250.9387982581468
6405.0,2.5294795829608745,2.9788189885648677,15.566619677113875,14.781800772306973,-247.37298997868743
6410.0,2.5354830945705658,2.9841776473638646,15.55586406123612,14.77268412438041,-259.3616341301899
6415.0,2.5411754525556773,2.9892262960656524,15.545672757725397,14.764100038637034,-250.60951324956056
6420.0,2.5465550698432935,2.9939636489934855,15.53604750566254,14.756049777206101,-252.3104340878171
6425.0,2.5516217294268415,2.9983897891984412,15.526987649570726,14.748532331111598,-257.95390760521013
6430.0,2.5563765788930652,3.002506161500037,15.518490156738055,14.741544438220252,-266.7193192911377
6435.0,2.560822118371675,3.006315558979253,15.510549644933377,14.735080611022491,-246.44103409344177
6440.0,2.564962182028893,3.0098221030550576,15.503158420283055,14.729133174018468,-261.29611304515237
6445.0,2.56880191326826,3.0130312173173195,15.49630652502675,14.723692310434568,-252.50018336738657
6450.0,2.572347733844424,3.015949595330923,15.489981794817389,14.718746117946038,-254.69799887749735
6455.0,2.575607307133737,3.0185851626625606,15.48416992518587,14.71428067303949,-253.57128373995863
6460.0,2.5785894958417686,3.0209470334184516,15.478854546745238,14.710280103606129,-250.10262696516008
6465.0,2.581304314460965,3.0230454616121563,15.474017308670176,14.70672666932027,-260.79841847254755
6470.0,2.583762876820046,3.024891787710345,15.469637969950558,14.703600849322982,-249.8614730906133
6475.0,2.5859773390933185,3.026498380729109,15.465694497885806,14.700881436701204,-250.9366288077095
6480.0,2.587960838657949,3.0278785762727267,15.462163173259606,14.698545639227335,-251.50587246385618
6485.0,2.58972742920605,3.029046610924908,15.45901870160935,14.696569185801167,-256.81946476757366
6490.0,2.5912920125305448,3.030017553412705,15.45623432998764,14.694926438020554,-259.8717896452723
6495.0,2.592670267413041,3.0308072329727906,15.453781968596523,14.693590506291997,-259.9728193685632
6500.0,2.5938785760469187,3.0314321653531806,15.4516323166662,14.692533369884483,-243.8690701466191
6505.0,2.594933948429997,3.0319094768834276,15.44975499194281,14.691726000323836,-255.0863285379047
6510.0,2.5958539451576144,3.0322568270431134,15.448118663149156,14.69113848752459,-268.6827658210019
6515.0,2.5966565990418644,3.032492329951296,15.446691184782335,14.69074016805708,-265.3392345815362
6520.0,2.5973603359721267,3.0326344751893117,15.445439733619818,14.690499754955143,-262.14806850306627
6525.0,2.5979838954204837,3.0327020483563842,15.444330946313091,14.690385468477388,-254.75932375661102
6530.0,2.598546250979851,3.032714051742005,15.443331057461082,14.690365167247796,-252.61643103526666
6535.0,2.599066531306079,3.032689625481197,15.442406037570391,14.690406479215872,-250.8916142291032
6540.0,2.5995639418155463,3.0326479695394255,15.441521730327231,14.690476931893697,-260.05738885159934
6545.0,2.6000576874693593,3.0326082668528613,15.440643988625702,14.690544081346241,-256.9884406105836
6550.0,2.6005668969535805,3.0325896079275196,15.439738808819868,14.690575639433098,-248.6148936352049
6555.0,2.601110548541513,3.0326109171784026,15.438772462689535,14.690539598821157,-248.56709796988537
6560.0,2.6017073979015493,3.032690881265623,15.4377116266365,14.690404355313413,-259.0357108802835
6565.0,2.6023759080903233,3.0328478796623983,15.436523507652282,14.690138827061968,-252.66783033860168
6570.0,2.6031341819475387,3.033099917665055,15.435175965627279,14.689712570260827,-258.8371307032306
6575.0,2.603999897085828,3.033464562033558,15.433637631597986,14.689095890939338,-255.53652338461245
6580.0,2.6049902436466397,3.033958879427999,15.431878021557118,14.688259952503717,-266.40057557248747
6585.0,2.6061218649715556,3.034599377785611,15.429867645480137,14.687176878701267,-265.44911096167675
6590.0,2.607410801317215,3.0354019507619796,15.42757811124966,14.68581985170825,-253.59943598069606
6595.0,2.6088724367233453,3.0363818253413086,15.424982223187119,14.68416320506865,-254.5485769284275
6600.0,2.610521449123766,3.037553512701564,15.42205407492948,14.682182511237928,-254.99269738038834
6605.0,2.612371763774405,3.0389307624051582,15.418769136414966,14.67985466351041,-247.3414190070372
6610.0,2.6144365100550715,3.040526519968097,15.415104334769921,14.677157952135579,-263.41645027886585
6615.0,2.616727981688939,3.042352887848807,15.411038128913622,14.674072134451633,-252.97037602980146
6620.0,2.6192576004090427,3.044421089883187,15.406550577724357,14.670578498889814,-249.59026109000172
6625.0,2.622035883090774,3.046741439182256,15.401623401634222,14.666659922725497,-256.87149668736856
6630.0,2.6250724123577243,3.049323309498263,15.396240037543889,14.662300923474621,-248.3621775847908
6635.0,2.628375810660387,3.052175110056382,15.390385686972158,14.657487703856114,-259.6605490262391
6640.0,2.6319537178179075,3.0553042638410943,15.38404735737732,14.652208190261911,-249.11071416072946
6645.0,2.635812772007881,3.0587171893210154,15.377213896607895,14.646452064695522,-253.6718039253372
6650.0,2.6399585941817065,3.0624192855885326,15.369876020463341,14.640210790161795,-250.51346899550845
6655.0,2.6443957758797723,3.0664149208879934,15.362026333362323,14.633477629506602,-265.3985720475988
6660.0,2.649127870415171,3.070707424500398,15.353659342138753,14.626247657726449,-252.0566702652851
6665.0,2.654157387392914,3.0752990819511012,15.344771463001207,14.618517767782636,-250.64508247280423
6670.0,2.659485790527185,3.0801911335029075,15.335361021712142,14.610286669974254,-251.6966615176488
6675.0,2.6651134987181138,3.0853837758957923,15.325428247059133,14.601554884939269,-257.4749994636609
6680.0,2.6710398903471173,3.0908761672920235,15.314975257707307,14.592324730369022,-252.9788918123125
6685.0,2.6772633107477475,3.0966664353836393,15.304006042540014,14.582600301538427,-250.97373290004157
6690.0,2.683781082808224,3.102751688618426,15.292526434608119,14.572387445766859,-255.43772067235204
6695.0,2.6905895206589037,3.1091280304974305,15.280544078827033,14.561693730942489,-252.97042230588568
6700.0,2.697683946397632,3.1157905768968988,15.268068393572614,14.550528408254412,-250.259425164187
6705.0,2.7050587098026,3.122733476364033,15.25511052634433,14.53890236929315,-245.79920827997995
6710.0,2.712707210980682,3.1299499333342737,15.241683303677222,14.526828097692952,-248.8773783108889
6715.0,2.720621925896694,3.137432234215467,15.227801175498467,14.514319615502728,-244.6234856080099
6720.0,2.728794434725131,3.145171776279412,15.213480154139189,14.501392424486728,-241.29412202264325
6725.0,2.737215452962829,3.153159099299245,15.198737748224783,14.48806344256828,-248.8688688895371
6730.0,2.7458748652364307,3.161383919865685,15.183592891680664,14.474350935642795,-249.74396963132563
6735.0,2.754761761733576,3.1698351683096746,15.168065868104224,14.46027444499971,-256.18988133177965
6740.0,2.7638644771809737,3.178501028154443,15.152178230765509,14.445854710604209,-260.52439044759035
6745.0,2.773170632286366,3.187368978012131,15.13595271851242,14.431113590502392,-253.02058370109654
6750.0,2.7826671775540603,3.196425835833452,15.119413167868684,14.416073976625405,-250.06582733181062
6755.0,2.7923404393765026,3.205657805411846,15.10258442162352,14.40075970727846,-251.14916449963744
6760.0,2.802176168295162,3.2150505250330497,15.085492234224937,14.385195476612996,-245.34441184955722
6765.0,2.8121595893154137,3.2245891181538298,15.068163174298677,14.369406741390021,-243.7643054065636
6770.0,2.8222754541506276,3.2342582459824882,15.050624524625434,14.353419625352794,-240.7065059753774
6775.0,2.8325080952600956,3.2440421618244386,15.032904179919008,14.33726082153667,-238.14583709861273
6780.0,2.8428414815352028,3.2539247670447793,15.015030542757128,14.32095749285256,-239.29494018829865
6785.0,2.8532592754771997,3.263889668489327,14.997032418025722,14.30453717128914,-238.62959513465205
6790.0,2.8637448916986727,3.273920237194204,14.978938906244105,14.288027656085308,-237.8379403913898
6795.0,2.874281556570267,3.283999668202995,14.96077929614612,14.271456911231622,-238.3225745600896
6800.0,2.884852368822237,3.294111041299459,14.942582956897287,14.254852962664105,-233.93871825552168
6805.0,2.89544036089994,3.304237382452513,14.92437923033372,14.238243795519299,-238.28756509212468
6810.0,2.906028560862012,3.3143617257603495,14.906197323609952,14.221657251820629,-236.02408403554222
6815.0,2.9166000545994706,3.3244671756702076,14.888066202646865,14.205120928969908,-242.3848209151074
6820.0,2.927138048144883,3.334536969241256,14.87001448677027,14.188662079417025,-237.01490940216337
6825.0,2.93762592983245,3.3445545382099056,14.852070344929965,14.172307511880174,-241.8987548776896
6830.0,2.9480473320620746,3.3545035706094666,14.834261393886898,14.156083494486506,-232.3845492618721
6835.0,2.9583861924148636,3.364368071690521,14.816614598751066,14.140015660198323,-232.7636135028991
6840.0,2.968626813861732,3.374132423883424,14.799156176247996,14.124128914885036,-230.2151802138983
6845.0,2.9787539238048453,3.3837814455417714,14.78191150108229,14.108447348392051,-244.30476378988567
6850.0,2.988752731688777,3.393300448204087,14.764905015758398,14.092994148949481,-237.55737906544624
6855.0,2.998608984919059,3.402675292111894,14.748160144206631,14.077791521251843,-241.9946916270493
6860.0,3.0083090228280014,3.4118924397247383,14.731699209548317,14.062860608526107,-246.1116861276106
6865.0,3.0178398284313914,3.4209390069767664,14.715543356320484,14.048221418892352,-244.25399292870497
6870.0,3.0271890777258648,3.429802812026736,14.699712477460702,14.033892756302164,-249.18833825847167
6875.0,3.0363451862852884,3.4384724212615367,14.684225146336082,14.019892156323808,-243.57131506171208
6880.0,3.0452973529242655,3.446937192323901,14.669098554077689,14.006235827021154,-252.69469305907353
6885.0,3.0540356002096587,3.4551873139480733,14.654348452460603,13.992938595153259,-247.88215061236707
6890.0,3.0625508116152673,3.463213842401757,14.6399891025446,13.980013857896859,-246.22744092091415
6895.0,3.0708347651305843,3.4710087343491267,14.626033229266197,13.967473540270996,-250.87712988849995
6900.0,3.0788801631539116,3.478564875968928,14.612491982144435,13.955328058415564,-248.63333320832913
6905.0,3.086680658518162,3.485876108180065,14.599374902237122,13.943586288850913,-250.83636707760093
6910.0,3.094230876520328,3.492937247851046,14.586689895452855,13.932255543815677,-251.58204423785543
6915.0,3.1015264328475354,3.499744104889757,14.574443212297137,13.921341552753892,-250.35216289117278
6920.0,3.1085639473164974,3.506293495136191,14.562639434098584,13.910848449991803,-262.7290702101999
6925.0,3.1153410533667767,3.512583249003555,14.551281465733247,13.900778768617732,-250.54854054516
6930.0,3.1218564032754443,3.518612215839653,14.54037053483177,13.891133440546817,-251.87463743344722
6935.0,3.1281096690835284,3.5243802640052877,14.52990619742682,13.881911802726284,-255.8050453192211
6940.0,3.1341015392521996,3.529888276691679,14.519886349966095,13.873111609406287,-259.97975252285175
6945.0,3.1398337110911996,3.5351381435249465,14.510307247587686,13.864729050374287,-255.1185951473699
6950.0,3.1453088790267145,3.540132748029606,14.501163528526401,13.856758775024085,-246.64227193890844
6955.0,3.1505307188002973,3.544875951047416,14.49244824449191,13.849193922104329,-249.64706805540862
6960.0,3.1555038677141454,3.5493725702310144,14.484152896832569,13.842026154965719,-258.13127808087836
6965.0,3.160233901058916,3.5536283557529345,14.476267478275822,13.835245702104393,-258.77667548480485
6970.0,3.1647273048818363,3.557649962391622,14.468780520010828,13.828841402775081,-263.53787840585585
6975.0,3.168991445271729,3.56144491817426,14.461679143858602,13.822800757428515,-255.25517612923284
6980.0,3.173034534354585,3.5650215897730106,14.454949119255241,13.817109982708894,-260.60715715261733
6985.0,3.1768655932088308,3.5683891448670124,14.448574924755492,13.811754070730045,-265.13504495928623
6990.0,3.180494411922922,3.5715575116942233,14.442539813749171,13.80671685233522,-252.17692227415972
6995.0,3.183931507029172,3.574537336029536,14.436825884068242,13.801981064031494,-265.6146944850818
7000.0,3.1871880765569216,3.577339935832967,14.431414151152273,13.797528418280642,-256.2724876049899
7005.0,3.190275952955247,3.5799772538193366,14.42628462442941,13.793339676818336,-253.98548527768583
7010.0,3.193207554140045,3.582461808204897,14.421416386564115,13.789394726668363,-259.1025290270483
7015.0,3.1959958329239413,3.5848066418889175,14.416787675216687,13.785672658512675,-249.89419216437432
7020.0,3.1986542250873953,3.5870252703287377,14.412375966957613,13.782151847076667,-256.060238363882
7025.0,3.201196596348751,3.5891316283648536,14.408158062978615,13.778810033188032,-260.1172377825559
7030.0,3.2036371884877326,3.591140016250108,14.404110176242865,13.775624407168445,-254.53543343095168
7035.0,3.2059905648731046,3.593065045131425,14.400208019719503,13.772571693220081,-265.8585768942346
7040.0,3.2082715556372676,3.594921582225865,14.39642689535344,13.769628234474663,-266.84782220626965
7045.0,3.210495202734819,3.596724695925957,14.392741783425297,13.766770078376698,-263.3779398626656
7050.0,3.212676705111676,3.598489601058418,14.3891274319662,13.763973062082094,-259.06063383109154
7055.0,3.2148313642028086,3.600231604512217,14.385558445898756,13.76121289755976,-268.81761455167856
7060.0,3.2169745299641903,3.6019660514392626,14.382009375587616,13.758465256095437,-254.98112870821046
7065.0,3.2191215476344013,3.6037082722199614,14.378454804492595,13.75570585190629,-260.0184051443383
7070.0,3.2212877054080735,3.6054735303737857,14.374869435630343,13.752910524587174,-257.36427214179594
7075.0,3.2234881831912077,3.607276971581854,14.371228176562758,13.750055320121259,-251.67972790186195
7080.0,3.2257380025958895,3.6091335739759955,14.367506222643835,13.747116570200605,-268.547445388997
7085.0,3.2280519783177795,3.6110580998357023,14.363679138271156,13.744070969616063,-263.11995365007533
7090.0,3.2304446710282946,3.6130650488212552,14.35972293590198,13.740895651489126,-253.94009504805246
7095.0,3.232930341899518,3.6151686128593212,14.35561415260827,13.737568260131912,-254.01713577557615
7100.0,3.2355229088678215,3.6173826327835172,14.351329923961442,13.734067021337228,-255.41452477194696
7105.0,3.2382359047296916,3.6197205568220454,14.346848055050392,13.730370809912788,-258.50784494088896
7110.0,3.2410824371523717,3.622195401011723,14.342147088452714,13.726459214289108,-260.0405944163114
7115.0,3.2440751506696444,3.6248197116068184,14.337206368993584,13.722312598044649,-261.01687851630317
7120.0,3.2472261907231683,3.6276055295416256,14.33200610514137,13.717912158205356,-266.794872096097
7125.0,3.2505471698000576,3.6305643569945545,14.32652742690341,13.713239980189645,-260.002885372455
7130.0,3.254049135707305,3.6337071260933556,14.320752440100039,13.708279089283568,-258.6291610813987
7135.0,3.25774254201599,3.6370441697924036,14.314664276908463,13.703013498543893,-257.5282073693503
7140.0,3.2616372206997113,3.640585194945274,14.308247142582053,13.697428253039922,-259.1573975131143
7145.0,3.265742356984717,3.6443392575885127,14.301486358263682,13.691509470357353,-256.2152386965487
7150.0,3.270066466423046,3.648314740447077,14.294368399824448,13.685244377299538,-251.0612210835203
7155.0,3.27461737419344,3.6525193326648377,14.286880932672583,13.678621342734184,-263.7223878648609
7160.0,3.2794021966307696,3.656960011760276,14.279012842487456,13.67162990654323,-263.1834072054042
7165.0,3.2844273249788927,3.6616430278016594,14.270754261847756,13.664260804646972,-257.8416225031541
7170.0,3.289698411359467,3.666573889793,14.262096592732092,13.656505990082337,-255.6076127524276
7175.0,3.2952203569442133,3.6717573542584745,14.253032524882556,13.648358650126704,-258.59796670787364
7180.0,3.3009973023166594,3.6771974160106993,14.243556050031414,13.639813219467976,-256.6519590991626
7185.0,3.3070326200060975,3.6828973010848074,14.233662472002067,13.630865389431955,-255.98107244851434
7190.0,3.313328909174629,3.688859461819817,14.223348412704594,13.621512113286803,-255.2143937303111
7195.0,3.3198879924368754,3.695085574065672,14.212611814055641,13.611751607653375,-256.59018689468496
7200.0,3.3267109147895155,3.701576536493974,14.201451935862481,13.60158335005979,-258.2898113464976
7205.0,3.33379794462779,3.7083324719886264,14.18986934971872,13.591008072685888,-254.27660863566757
7210.0,3.3411485768240112,3.715352731092011,14.177865928968663,13.58002775235238,-262.5145116516384
7215.0,3.3487615378427904,3.7226358974806715,14.165444834805259,13.568645596816918,-260.702043631195
7220.0,3.356634792866572,3.7301797954448404,14.152610498574782,13.556866027447365,-256.2361751974905
7225.0,3.3647655549039257,3.737981499343533,14.139368600369355,13.54469465834998,-251.96074677492248
7230.0,3.3731502958526676,3.7460373450076645,14.12572604399598,13.532138272037583,-255.10314373099925
7235.0,3.381784759487971,3.7543429430610047,14.111690928418577,13.519204791730266,-258.96608163446075
7240.0,3.390663976345465,3.7628931941288357,14.097272515776318,13.505903250387655,-265.4937619255478
7245.0,3.3997822804664963,3.7716823059018054,14.082481196089427,13.492243756579398,-274.66130793164956
7250.0,3.409133327972853,3.780703812021244,14.067328448770022,13.478237457306642,-251.7998393329512
7255.0,3.418710117434287,3.7899505927498183,14.051826801063138,13.463896497894552,-255.2669180363696
7260.0,3.42850501199203,3.799414897389852,14.035989783548937,13.44923397908162,-257.5863293876055
7265.0,3.4385097631973736,3.8090883684084247,14.019831882844652,13.434263911438673,-254.26375105576489
7270.0,3.448715536522286,3.818962067225243,14.003368491650741,13.419001167256306,-258.78058970148146
7275.0,3.4591129384957355,3.8290265016170935,13.986615856292072,13.403461430045532,-258.5103335473524
7280.0,3.469692045415357,3.8392716546874226,13.969591021911555,13.38766114180279,-252.80402706459938
7285.0,3.480442433581544,3.849687015347584,13.95231177547852,13.371617448195199,-256.57184670073116
7290.0,3.491353210994376,3.8602616102495233,13.934796586781841,13.355348141829287,-264.15273305805533
7295.0,3.502413050451324,3.8709840371073057,13.91706454758146,13.338871603770098,-261.9215657319528
7300.0,3.5136102239782616,3.8818424993383047,13.899135309098115,13.32220674348335,-256.70596243069184
7305.0,3.5249326385196014,3.892824841950244,13.881029018026892,13.305372937378948,-252.04788058450663
7310.0,3.5363678728098478,3.903918588594223,13.862766251263706,13.28838996613769,-251.310149299704
7315.0,3.547903215341904,3.9151109796987953,13.844367949539281,13.271277951007926,-260.16770015510826
7320.0,3.559525703341535,3.9263890115933577,13.825855350158903,13.254057289262843,-259.8708941266931
7325.0,3.5712221626516794,3.9377394765233475,13.80724991905044,13.23674858901282,-255.20908689871368
7330.0,3.5829792484241665,3.9491490034538117,13.788573282325668,13.219372603569921,-256.9356638977171
7335.0,3.5947834865096553,3.9606040995512615,13.769847157563548,13.201950165564908,-253.28976166191075
7340.0,3.6066213154311413,3.9720911922278788,13.75109328502629,13.184502121019326,-251.2958938615849
7345.0,3.618479128819672,3.9835966716260316,13.732333359020549,13.167049263576574,-264.3446690395666
7350.0,3.6303433181861777,3.995106933415599,13.713588959617121,13.149612269096856,-265.5244288658843
7355.0,3.6422003158963605,4.00660842177075,13.694881484944055,13.13221163082231,-257.5278780742916
7360.0,3.6540366382114655,4.018087672387736,13.67623208426696,13.11486759531753,-253.35161724599766
7365.0,3.665838928253251,4.029531355401232,13.65766159206946,13.09760009938974,-252.18798282062937
7370.0,3.6775939987459907,4.040926318051916,13.639190463345933,13.080428708192159,-260.1430638392913
7375.0,3.6892888743862784,4.052259626955021,13.620838710315516,13.06337255471085,-260.9553099762329
7380.0,3.700910833687317,4.063518609816569,13.602625840763478,13.04645028083267,-253.20094440051497
7385.0,3.7124474501435145,4.074690896442533,13.584570798211514,13.02967998018726,-250.069740933265
7390.0,3.7238866325583473,4.085764458884199,13.566691904114585,13.013079142952442,-252.71901437547695
7395.0,3.7352166643795073,4.096727650563423,13.549006802274924,12.99666460280526,-251.17768326497082
7400.0,3.746426241885274,4.107569244222475,13.531532405657737,12.980452486195217,-263.24732543523373
7405.0,3.7575045110676086,4.118278468543963,13.514284845785596,12.964458164108779,-254.5150864251553
7410.0,3.7684411030598852,4.128845043289687,13.497279424879828,12.948696206485826,-258.27893219397436
7415.0,3.779226167961724,4.139259212811638,13.480530570907689,12.933180339439513,-254.65452652941764
7420.0,3.7898504069167984,4.149511777792085,13.464051795684611,12.917923405421721,-252.89379247829174
7425.0,3.8003051023063676,4.159594125076666,13.447855656168842,12.902937326464787,-255.6613622521241
7430.0,3.810582145927711,4.169498255471041,13.431953719075073,12.888233070619755,-257.3414812368099
7435.0,3.8206740650344386,4.179216809379682,13.41635652892043,12.873820621698624,-256.2213206872443
7440.0,3.8305740461246955,4.188743090174768,13.40107357960352,12.859708952415843,-249.0441637567883
7445.0,3.8402759563730484,4.1980710851924385,13.38611328960329,12.845906001010865,-253.46714455290027
7450.0,3.8497743626127914,4.207195484265611,13.371482980870448,12.832418651419975,-255.697867090483
7455.0,3.859064547786147,4.216111695712854,13.35718886146941,12.81925271705153,-255.00550040018163
7460.0,3.8681425247931855,4.224815859716259,13.343236012013815,12.806412928204235,-251.74512750405052
7465.0,3.87700504768182,4.233304859033581,13.329628375923244,12.793902923153361,-251.27889203009778
7470.0,3.8856496201358937,4.24157632700323,13.316368753513697,12.78172524291521,-250.20496643558727
7475.0,3.89407450123079,4.249628652814948,13.303458799918461,12.769881329685068,-253.44179421580407
7480.0,3.9022787084408463,4.257460984032406,13.290899026821014,12.75837152892918,-254.5058186732349
7485.0,3.910262017896571,4.2650732263685,13.27868880796589,12.747195095096577,-258.72637368654216
7490.0,3.918024961904109,4.27246604072792,13.26682638839861,12.736350200902079,-253.322280183889
7495.0,3.925568823752684,4.279640837545827,13.255308897370924,12.72583395011784,-250.0688392119468
7500.0,3.9328956298505346,4.286599768464981,13.244132364833241,12.715642393796852,-251.4601848428038
7505.0,3.940008139242451,4.293345715406787,13.23329174142254,12.705770549839057,-263.4444206014578
7510.0,3.946909830575123,4.299882277105013,13.222780921840533,12.696212425797647,-257.92177989036935
7515.0,3.9536048865891615,4.306213753182661,13.212592771504694,12.686961044811678,-247.88162718782672
7520.0,3.960098176227973,4.312345125864454,13.202719156342281,12.678008474539178,-254.1262995896857
7525.0,3.966395234464329,4.318282039427416,13.19315097558785,12.669345858955795,-252.19801406641835
7530.0,3.9725022399560714,4.324030777502216,13.183878197433165,12.660963452873062,-252.83420387618037
7535.0,3.978425990650848,4.32959823834743,13.174889897370115,12.652850659022443,-264.73983061111073
7540.0,3.9841738774678817,4.334991908224964,13.166174299059236,12.64499606754381,-252.19407456431207
7545.0,3.9897538561921095,4.340219833013663,13.157718817548508,12.63738749770952,-247.37854164308442
7550.0,3.995174417721529,4.345290588202531,13.149510104661568,12.63001204171,-247.1624222013864
7555.0,4.00044455681352,4.35021324740984,13.141534096369021,12.622856110321738,-247.20729334911687
7560.0,4.00557373948007,4.354997349578667,13.133776061952169,12.61590548027444,-259.60430629129326
7565.0,4.010571869183337,4.359652865000484,13.126220654766222,12.6091453431321,-263.324543411592
7570.0,4.015449251985785,4.364190160320959,13.118851964406803,12.602560355499685,-251.55336952827298
7575.0,4.020216560809175,4.368619962682132,13.111653570082884,12.59613469036667,-245.90064190834602
7580.0,4.0248847989556396,4.372953323153851,13.104608594999725,12.589852089399079,-269.52976093900384
7585.0,4.029465263043264,4.377201579606691,13.097699761554898,12.583695915991457,-248.63668668936094
7590.0,4.033969505506448,4.381376319175345,13.090909447152958,12.57764920889245,-264.6257610079432
7595.0,4.0384092968071315,4.385489340458619,13.08421974044623,12.571694736219854,-246.4518493523496
7600.0,4.042796587500362,4.389552615597864,13.077612497812527,12.565815049684058,-244.82103558094536
7605.0,4.047143470291829,4.393578252370887,13.07106939988449,12.559992538842643,-248.74054455327325
7610.0,4.051462142220785,4.39757845643372,13.064572007949334,12.554209485213022,-247.57260358878636
7615.0,4.055764867095519,4.40156549383579,13.058101820043465,12.54844811607524,-275.56475419842764
7620.0,4.06006393830242,4.405551653928711,13.051640326571412,12.542690657802185,-246.62951548316937
7625.0,4.064371642103168,4.409549212781911,13.045169065285311,12.536919388560696,-243.93761031853563
7630.0,4.068700221528175,4.413570397211686,13.038669675466489,12.531116690232443,-240.84602845955686
7635.0,4.0730618409668295,4.417627349522775,13.032123951158916,12.525265099411172,-246.8804394265178
7640.0,4.077468551548094,4.421732093055397,13.025513893310281,12.51934735733872,-244.10269888883045
7645.0,4.081932257398293,4.425896498622208,13.01882176068431,12.513346458649801,-252.68512878376555
7650.0,4.086464682855365,4.43013225191379,13.012030119415014,12.507245698802276,-249.16531528858172
7655.0,4.09107734071128,4.434450821943187,13.005121891082034,12.501028720077704,-245.46051401535976
7660.0,4.095781501548942,4.438863430593784,12.998080399192585,12.494679556043206,-241.09166268032334
7665.0,4.100588164230899,4.443381023327504,12.99088941396477,12.488182674374308,-249.54110674738075
7670.0,4.105508027592464,4.448014241104119,12.983533195313525,12.481523017944847,-252.49158628313745
7675.0,4.110551463384553,4.452773393556342,12.975996533948976,12.474686044097998,-240.38685528911935
7680.0,4.115728490505873,4.4576684334587355,12.968264790504142,12.467657762019451,-240.6151976755496
7685.0,4.121048750558245,4.462708932523839,12.960323932616632,12.46042476814101,-233.23051068697555
7690.0,4.126521484753198,4.467904058552264,12.952160569896712,12.452974279510387,-254.39079014005523
7695.0,4.13215551219389,4.473262553960197,12.943761986720416,12.44529416506883,-238.10010872964762
7700.0,4.13795920955036,4.47879271570136,12.93511617279502,12.437372974786632,-238.75166493371893
7705.0,4.1439404921427325,4.484502376597689,12.926211851449706,12.4291999666117,-230.87415858696374
7710.0,4.150106796443367,4.490398888088578,12.91703850561141,12.42076513119324,-228.47999530096223
7715.0,4.156465064003754,4.496489104404247,12.907586401433527,12.412059214349968,-224.0733697510418
7720.0,4.16302172681074,4.502779368167467,12.897846609549358,12.403073737256248,-223.38887403652512
7725.0,4.169782694072268,4.509275497422749,12.88781102393067,12.393801014327625,-222.62230503948666
7730.0,4.176753340430977,4.515982774091768,12.877472378335703,12.384234168791084,-223.77885781365768
7735.0,4.183938495601339,4.522905933849742,12.866824260338573,12.374367145932549,-225.0392546997835
7740.0,4.191342435424474,4.530049157416897,12.85586112293575,12.36419472401776,-229.6595970783735
